id,fund_id,amount,completed_on
71073,1,1197.952,2018-03-10
71074,1,4192.832,2018-03-10
71075,1,1197.952,2018-03-10
71079,3,598.976,2018-03-10
71080,3,299.488,2018-03-10
71081,3,1048.208,2018-03-10
71082,3,299.488,2018-03-10
71087,1,2395.904,2018-04-07
71088,1,1197.952,2018-04-07
71089,1,4192.832,2018-04-07
71094,3,598.976,2018-04-07
71095,3,299.488,2018-04-07
71096,3,1048.208,2018-04-07
71102,1,2395.904,2018-05-05
71103,1,1197.952,2018-05-05
71104,1,4192.832,2018-05-05
71106,1,1197.952,2018-05-05
71109,3,598.976,2018-05-05
71110,3,299.488,2018-05-05
71111,3,1048.208,2018-05-05
71113,3,299.488,2018-05-05
71117,1,2395.904,2018-06-02
71118,1,1197.952,2018-06-02
71119,1,4192.832,2018-06-02
71124,3,598.976,2018-06-02
71125,3,299.488,2018-06-02
71126,3,1048.208,2018-06-02
71132,1,2395.904,2018-06-30
71133,1,1197.952,2018-06-30
71134,1,4192.832,2018-06-30
71135,1,1197.952,2018-06-30
71139,3,598.976,2018-06-30
71140,3,299.488,2018-06-30
71141,3,1048.208,2018-06-30
71142,3,299.488,2018-06-30
71147,1,2395.904,2018-07-28
71148,1,1197.952,2018-07-28
71149,1,4192.832,2018-07-28
71150,1,1197.952,2018-07-28
71151,1,1197.952,2018-07-28
71154,3,598.976,2018-07-28
71155,3,299.488,2018-07-28
71156,3,1048.208,2018-07-28
71157,3,299.488,2018-07-28
71158,3,299.488,2018-07-28
71162,1,2395.904,2018-08-25
71163,1,1197.952,2018-08-25
71164,1,4192.832,2018-08-25
71169,3,598.976,2018-08-25
71170,3,299.488,2018-08-25
71171,3,1048.208,2018-08-25
71177,1,2395.904,2018-09-22
71178,1,1197.952,2018-09-22
71179,1,4192.832,2018-09-22
71182,1,1197.952,2018-09-22
71184,3,598.976,2018-09-22
71185,3,299.488,2018-09-22
71186,3,1048.208,2018-09-22
71189,3,299.488,2018-09-22
71192,1,2395.904,2018-10-20
71193,1,1197.952,2018-10-20
71194,1,4192.832,2018-10-20
71199,3,598.976,2018-10-20
71200,3,299.488,2018-10-20
71201,3,1048.208,2018-10-20
71207,1,2395.904,2018-11-17
71208,1,1197.952,2018-11-17
71209,1,4192.832,2018-11-17
71214,3,598.976,2018-11-17
71215,3,299.488,2018-11-17
71216,3,1048.208,2018-11-17
71222,1,2395.904,2018-12-15
71223,1,1197.952,2018-12-15
71224,1,4192.832,2018-12-15
71229,3,598.976,2018-12-15
71230,3,299.488,2018-12-15
71231,3,1048.208,2018-12-15
71237,1,2395.904,2019-01-12
71238,1,1197.952,2019-01-12
71239,1,4192.832,2019-01-12
71244,3,598.976,2019-01-12
71245,3,299.488,2019-01-12
71246,3,1048.208,2019-01-12
71252,1,2395.904,2019-02-09
71253,1,1197.952,2019-02-09
71254,1,4192.832,2019-02-09
71256,1,1197.952,2019-02-09
71259,3,598.976,2019-02-09
71260,3,299.488,2019-02-09
71261,3,1048.208,2019-02-09
71263,3,299.488,2019-02-09
71267,1,2395.904,2019-03-09
71268,1,1197.952,2019-03-09
71269,1,4192.832,2019-03-09
71274,3,598.976,2019-03-09
71275,3,299.488,2019-03-09
71276,3,1048.208,2019-03-09
71282,1,2395.904,2019-04-06
71283,1,1197.952,2019-04-06
71284,1,4192.832,2019-04-06
71289,3,598.976,2019-04-06
71290,3,299.488,2019-04-06
71291,3,1048.208,2019-04-06
71297,1,2395.904,2019-05-04
71298,1,1197.952,2019-05-04
71299,1,4192.832,2019-05-04
71304,3,598.976,2019-05-04
71305,3,299.488,2019-05-04
71306,3,1048.208,2019-05-04
71312,1,2395.904,2019-06-01
71313,1,1197.952,2019-06-01
71314,1,4192.832,2019-06-01
71317,1,1197.952,2019-06-01
71319,3,598.976,2019-06-01
71320,3,299.488,2019-06-01
71321,3,1048.208,2019-06-01
71324,3,299.488,2019-06-01
71327,1,2395.904,2019-06-29
71328,1,1197.952,2019-06-29
71329,1,4192.832,2019-06-29
71330,1,1197.952,2019-06-29
71334,3,598.976,2019-06-29
71335,3,299.488,2019-06-29
71336,3,1048.208,2019-06-29
71337,3,299.488,2019-06-29
71342,1,2395.904,2019-07-27
71343,1,1197.952,2019-07-27
71344,1,4192.832,2019-07-27
71349,3,598.976,2019-07-27
71350,3,299.488,2019-07-27
71351,3,1048.208,2019-07-27
71357,1,2395.904,2019-08-24
71358,1,1197.952,2019-08-24
71359,1,4192.832,2019-08-24
71364,3,598.976,2019-08-24
71365,3,299.488,2019-08-24
71366,3,1048.208,2019-08-24
71372,1,2395.904,2019-09-21
71373,1,1197.952,2019-09-21
71374,1,4192.832,2019-09-21
71377,1,1197.952,2019-09-21
71379,3,598.976,2019-09-21
71380,3,299.488,2019-09-21
71381,3,1048.208,2019-09-21
71384,3,299.488,2019-09-21
71387,1,2395.904,2019-10-19
71388,1,1197.952,2019-10-19
71389,1,4192.832,2019-10-19
71391,1,1197.952,2019-10-19
71394,3,598.976,2019-10-19
71395,3,299.488,2019-10-19
71396,3,1048.208,2019-10-19
71398,3,299.488,2019-10-19
71402,1,2395.904,2019-11-16
71403,1,1197.952,2019-11-16
71404,1,4192.832,2019-11-16
71409,3,598.976,2019-11-16
71410,3,299.488,2019-11-16
71411,3,1048.208,2019-11-16
71417,1,2395.904,2019-12-14
71418,1,1197.952,2019-12-14
71419,1,4192.832,2019-12-14
71424,3,598.976,2019-12-14
71425,3,299.488,2019-12-14
71426,3,1048.208,2019-12-14
71432,1,2395.904,2020-01-11
71433,1,1197.952,2020-01-11
71434,1,4192.832,2020-01-11
71437,1,1197.952,2020-01-11
71439,3,598.976,2020-01-11
71440,3,299.488,2020-01-11
71441,3,1048.208,2020-01-11
71444,3,299.488,2020-01-11
71447,1,2395.904,2020-02-08
71448,1,1197.952,2020-02-08
71449,1,4192.832,2020-02-08
71454,3,598.976,2020-02-08
71455,3,299.488,2020-02-08
71456,3,1048.208,2020-02-08
71463,2,7181.04,2017-03-20
71464,2,2393.68,2017-03-20
71465,2,5984.2,2017-03-20
71471,2,7181.04,2017-04-03
71472,2,2393.68,2017-04-03
71473,2,5984.2,2017-04-03
71476,2,5984.2,2017-04-03
71479,2,7181.04,2017-04-17
71480,2,2393.68,2017-04-17
71481,2,5984.2,2017-04-17
71483,2,1196.84,2017-04-17
71487,2,7181.04,2017-05-01
71488,2,2393.68,2017-05-01
71489,2,5984.2,2017-05-01
71490,2,3590.52,2017-05-01
71492,2,5984.2,2017-05-01
71495,2,7181.04,2017-05-15
71496,2,2393.68,2017-05-15
71497,2,5984.2,2017-05-15
71503,2,7181.04,2017-05-29
71504,2,2393.68,2017-05-29
71505,2,5984.2,2017-05-29
71511,2,7181.04,2017-06-12
71512,2,2393.68,2017-06-12
71513,2,5984.2,2017-06-12
71519,2,7181.04,2017-06-26
71520,2,2393.68,2017-06-26
71521,2,5984.2,2017-06-26
71527,2,7181.04,2017-07-10
71528,2,2393.68,2017-07-10
71529,2,5984.2,2017-07-10
71535,2,7181.04,2017-07-24
71536,2,2393.68,2017-07-24
71537,2,5984.2,2017-07-24
71540,2,5984.2,2017-07-24
71543,2,7181.04,2017-08-07
71544,2,2393.68,2017-08-07
71545,2,5984.2,2017-08-07
71551,2,7181.04,2017-08-21
71552,2,2393.68,2017-08-21
71553,2,5984.2,2017-08-21
71554,2,3590.52,2017-08-21
71559,2,7181.04,2017-09-04
71560,2,2393.68,2017-09-04
71561,2,5984.2,2017-09-04
71567,2,7181.04,2017-09-18
71568,2,2393.68,2017-09-18
71569,2,5984.2,2017-09-18
71570,2,3590.52,2017-09-18
71575,2,7181.04,2017-10-02
71576,2,2393.68,2017-10-02
71577,2,5984.2,2017-10-02
71578,2,3590.52,2017-10-02
71583,2,7181.04,2017-10-16
71584,2,2393.68,2017-10-16
71585,2,5984.2,2017-10-16
71591,2,7181.04,2017-10-30
71592,2,2393.68,2017-10-30
71593,2,5984.2,2017-10-30
71599,2,7181.04,2017-11-13
71600,2,2393.68,2017-11-13
71601,2,5984.2,2017-11-13
71607,2,7181.04,2017-11-27
71608,2,2393.68,2017-11-27
71609,2,5984.2,2017-11-27
71612,2,5984.2,2017-11-27
71615,2,7181.04,2017-12-11
71616,2,2393.68,2017-12-11
71617,2,5984.2,2017-12-11
71623,2,7181.04,2017-12-25
71624,2,2393.68,2017-12-25
71625,2,5984.2,2017-12-25
71631,2,7181.04,2018-01-08
71632,2,2393.68,2018-01-08
71633,2,5984.2,2018-01-08
71634,2,3590.52,2018-01-08
71639,2,7181.04,2018-01-22
71640,2,2393.68,2018-01-22
71641,2,5984.2,2018-01-22
71642,2,3590.52,2018-01-22
71647,2,7181.04,2018-02-05
71648,2,2393.68,2018-02-05
71649,2,5984.2,2018-02-05
71655,2,7181.04,2018-02-19
71656,2,2393.68,2018-02-19
71657,2,5984.2,2018-02-19
71663,2,7181.04,2018-03-05
71664,2,2393.68,2018-03-05
71665,2,5984.2,2018-03-05
71671,2,7181.04,2018-03-19
71672,2,2393.68,2018-03-19
71673,2,5984.2,2018-03-19
71679,2,7181.04,2018-04-02
71680,2,2393.68,2018-04-02
71681,2,5984.2,2018-04-02
71687,2,7181.04,2018-04-16
71688,2,2393.68,2018-04-16
71689,2,5984.2,2018-04-16
71695,2,7181.04,2018-04-30
71696,2,2393.68,2018-04-30
71697,2,5984.2,2018-04-30
71703,2,7181.04,2018-05-14
71704,2,2393.68,2018-05-14
71705,2,5984.2,2018-05-14
71711,2,7181.04,2018-05-28
71712,2,2393.68,2018-05-28
71713,2,5984.2,2018-05-28
71715,2,1196.84,2018-05-28
71719,2,7181.04,2018-06-11
71720,2,2393.68,2018-06-11
71721,2,5984.2,2018-06-11
71723,2,1196.84,2018-06-11
71727,2,7181.04,2018-06-25
71728,2,2393.68,2018-06-25
71729,2,5984.2,2018-06-25
71735,2,7181.04,2018-07-09
71736,2,2393.68,2018-07-09
71737,2,5984.2,2018-07-09
71743,2,7181.04,2018-07-23
71744,2,2393.68,2018-07-23
71745,2,5984.2,2018-07-23
71747,2,1196.84,2018-07-23
71751,2,7181.04,2018-08-06
71752,2,2393.68,2018-08-06
71753,2,5984.2,2018-08-06
71754,2,3590.52,2018-08-06
71759,2,7181.04,2018-08-20
71760,2,2393.68,2018-08-20
71761,2,5984.2,2018-08-20
71767,2,7181.04,2018-09-03
71768,2,2393.68,2018-09-03
71769,2,5984.2,2018-09-03
71770,2,3590.52,2018-09-03
71775,2,7181.04,2018-09-17
71776,2,2393.68,2018-09-17
71777,2,5984.2,2018-09-17
71783,2,7181.04,2018-10-01
71784,2,2393.68,2018-10-01
71785,2,5984.2,2018-10-01
71786,2,3590.52,2018-10-01
71791,2,7181.04,2018-10-15
71792,2,2393.68,2018-10-15
71793,2,5984.2,2018-10-15
71799,2,7181.04,2018-10-29
71800,2,2393.68,2018-10-29
71801,2,5984.2,2018-10-29
71802,2,3590.52,2018-10-29
71807,2,7181.04,2018-11-12
71808,2,2393.68,2018-11-12
71809,2,5984.2,2018-11-12
71815,2,7181.04,2018-11-26
71816,2,2393.68,2018-11-26
71817,2,5984.2,2018-11-26
71823,2,7181.04,2018-12-10
71824,2,2393.68,2018-12-10
71825,2,5984.2,2018-12-10
71826,2,3590.52,2018-12-10
71831,2,7181.04,2018-12-24
71832,2,2393.68,2018-12-24
71833,2,5984.2,2018-12-24
71839,2,7181.04,2019-01-07
71840,2,2393.68,2019-01-07
71841,2,5984.2,2019-01-07
71847,2,7181.04,2019-01-21
71848,2,2393.68,2019-01-21
71849,2,5984.2,2019-01-21
71855,2,7181.04,2019-02-04
71856,2,2393.68,2019-02-04
71857,2,5984.2,2019-02-04
71863,2,7181.04,2019-02-18
71864,2,2393.68,2019-02-18
71865,2,5984.2,2019-02-18
71871,2,7181.04,2019-03-04
71872,2,2393.68,2019-03-04
71873,2,5984.2,2019-03-04
71879,2,7181.04,2019-03-18
71880,2,2393.68,2019-03-18
71881,2,5984.2,2019-03-18
71882,2,3590.52,2019-03-18
71887,2,7181.04,2019-04-01
71888,2,2393.68,2019-04-01
71889,2,5984.2,2019-04-01
71892,2,5984.2,2019-04-01
71895,2,7181.04,2019-04-15
71896,2,2393.68,2019-04-15
71897,2,5984.2,2019-04-15
71898,2,3590.52,2019-04-15
71903,2,7181.04,2019-04-29
71904,2,2393.68,2019-04-29
71905,2,5984.2,2019-04-29
71911,2,7181.04,2019-05-13
71912,2,2393.68,2019-05-13
71913,2,5984.2,2019-05-13
71919,2,7181.04,2019-05-27
71920,2,2393.68,2019-05-27
71921,2,5984.2,2019-05-27
71927,2,7181.04,2019-06-10
71928,2,2393.68,2019-06-10
71929,2,5984.2,2019-06-10
71932,2,5984.2,2019-06-10
71935,2,7181.04,2019-06-24
71936,2,2393.68,2019-06-24
71937,2,5984.2,2019-06-24
71940,2,5984.2,2019-06-24
71943,2,7181.04,2019-07-08
71944,2,2393.68,2019-07-08
71945,2,5984.2,2019-07-08
71951,2,7181.04,2019-07-22
71952,2,2393.68,2019-07-22
71953,2,5984.2,2019-07-22
71959,2,7181.04,2019-08-05
71960,2,2393.68,2019-08-05
71961,2,5984.2,2019-08-05
71967,2,7181.04,2019-08-19
71968,2,2393.68,2019-08-19
71969,2,5984.2,2019-08-19
71975,2,7181.04,2019-09-02
71976,2,2393.68,2019-09-02
71977,2,5984.2,2019-09-02
71980,2,5984.2,2019-09-02
71983,2,7181.04,2019-09-16
71984,2,2393.68,2019-09-16
71985,2,5984.2,2019-09-16
71987,2,1196.84,2019-09-16
71991,2,7181.04,2019-09-30
71992,2,2393.68,2019-09-30
71993,2,5984.2,2019-09-30
71999,2,7181.04,2019-10-14
72000,2,2393.68,2019-10-14
72001,2,5984.2,2019-10-14
72007,2,7181.04,2019-10-28
72008,2,2393.68,2019-10-28
72009,2,5984.2,2019-10-28
72015,2,7181.04,2019-11-11
72016,2,2393.68,2019-11-11
72017,2,5984.2,2019-11-11
72023,2,7181.04,2019-11-25
72024,2,2393.68,2019-11-25
72025,2,5984.2,2019-11-25
72027,2,1196.84,2019-11-25
72031,2,7181.04,2019-12-09
72032,2,2393.68,2019-12-09
72033,2,5984.2,2019-12-09
72039,2,7181.04,2019-12-23
72040,2,2393.68,2019-12-23
72041,2,5984.2,2019-12-23
72043,2,1196.84,2019-12-23
72047,2,7181.04,2020-01-06
72048,2,2393.68,2020-01-06
72049,2,5984.2,2020-01-06
72055,2,7181.04,2020-01-20
72056,2,2393.68,2020-01-20
72057,2,5984.2,2020-01-20
72063,2,7181.04,2020-02-03
72064,2,2393.68,2020-02-03
72065,2,5984.2,2020-02-03
72068,2,5984.2,2020-02-03
72072,4,8119.395,2015-05-06
72073,4,1804.31,2015-05-06
72074,4,6315.085,2015-05-06
72079,5,8119.395,2015-05-06
72080,5,1804.31,2015-05-06
72081,5,6315.085,2015-05-06
72087,4,8119.395,2015-06-03
72088,4,1804.31,2015-06-03
72089,4,6315.085,2015-06-03
72094,5,8119.395,2015-06-03
72095,5,1804.31,2015-06-03
72096,5,6315.085,2015-06-03
72102,4,8119.395,2015-07-01
72103,4,1804.31,2015-07-01
72104,4,6315.085,2015-07-01
72107,4,1804.31,2015-07-01
72109,5,8119.395,2015-07-01
72110,5,1804.31,2015-07-01
72111,5,6315.085,2015-07-01
72114,5,1804.31,2015-07-01
72117,4,8119.395,2015-07-29
72118,4,1804.31,2015-07-29
72119,4,6315.085,2015-07-29
72124,5,8119.395,2015-07-29
72125,5,1804.31,2015-07-29
72126,5,6315.085,2015-07-29
72132,4,8119.395,2015-08-26
72133,4,1804.31,2015-08-26
72134,4,6315.085,2015-08-26
72139,5,8119.395,2015-08-26
72140,5,1804.31,2015-08-26
72141,5,6315.085,2015-08-26
72147,4,8119.395,2015-09-23
72148,4,1804.31,2015-09-23
72149,4,6315.085,2015-09-23
72154,5,8119.395,2015-09-23
72155,5,1804.31,2015-09-23
72156,5,6315.085,2015-09-23
72162,4,8119.395,2015-10-21
72163,4,1804.31,2015-10-21
72164,4,6315.085,2015-10-21
72169,5,8119.395,2015-10-21
72170,5,1804.31,2015-10-21
72171,5,6315.085,2015-10-21
72177,4,8119.395,2015-11-18
72178,4,1804.31,2015-11-18
72179,4,6315.085,2015-11-18
72184,5,8119.395,2015-11-18
72185,5,1804.31,2015-11-18
72186,5,6315.085,2015-11-18
72192,4,8119.395,2015-12-16
72193,4,1804.31,2015-12-16
72194,4,6315.085,2015-12-16
72195,4,2706.465,2015-12-16
72199,5,8119.395,2015-12-16
72200,5,1804.31,2015-12-16
72201,5,6315.085,2015-12-16
72202,5,2706.465,2015-12-16
72207,4,8119.395,2016-01-13
72208,4,1804.31,2016-01-13
72209,4,6315.085,2016-01-13
72214,5,8119.395,2016-01-13
72215,5,1804.31,2016-01-13
72216,5,6315.085,2016-01-13
72222,4,8119.395,2016-02-10
72223,4,1804.31,2016-02-10
72224,4,6315.085,2016-02-10
72225,4,2706.465,2016-02-10
72229,5,8119.395,2016-02-10
72230,5,1804.31,2016-02-10
72231,5,6315.085,2016-02-10
72232,5,2706.465,2016-02-10
72237,4,8119.395,2016-03-09
72238,4,1804.31,2016-03-09
72239,4,6315.085,2016-03-09
72244,5,8119.395,2016-03-09
72245,5,1804.31,2016-03-09
72246,5,6315.085,2016-03-09
72252,4,8119.395,2016-04-06
72253,4,1804.31,2016-04-06
72254,4,6315.085,2016-04-06
72259,5,8119.395,2016-04-06
72260,5,1804.31,2016-04-06
72261,5,6315.085,2016-04-06
72267,4,8119.395,2016-05-04
72268,4,1804.31,2016-05-04
72269,4,6315.085,2016-05-04
72274,5,8119.395,2016-05-04
72275,5,1804.31,2016-05-04
72276,5,6315.085,2016-05-04
72282,4,8119.395,2016-06-01
72283,4,1804.31,2016-06-01
72284,4,6315.085,2016-06-01
72289,5,8119.395,2016-06-01
72290,5,1804.31,2016-06-01
72291,5,6315.085,2016-06-01
72297,4,8119.395,2016-06-29
72298,4,1804.31,2016-06-29
72299,4,6315.085,2016-06-29
72300,4,2706.465,2016-06-29
72304,5,8119.395,2016-06-29
72305,5,1804.31,2016-06-29
72306,5,6315.085,2016-06-29
72307,5,2706.465,2016-06-29
72312,4,8119.395,2016-07-27
72313,4,1804.31,2016-07-27
72314,4,6315.085,2016-07-27
72319,5,8119.395,2016-07-27
72320,5,1804.31,2016-07-27
72321,5,6315.085,2016-07-27
72327,4,8119.395,2016-08-24
72328,4,1804.31,2016-08-24
72329,4,6315.085,2016-08-24
72334,5,8119.395,2016-08-24
72335,5,1804.31,2016-08-24
72336,5,6315.085,2016-08-24
72342,4,8119.395,2016-09-21
72343,4,1804.31,2016-09-21
72344,4,6315.085,2016-09-21
72347,4,1804.31,2016-09-21
72349,5,8119.395,2016-09-21
72350,5,1804.31,2016-09-21
72351,5,6315.085,2016-09-21
72354,5,1804.31,2016-09-21
72357,4,8119.395,2016-10-19
72358,4,1804.31,2016-10-19
72359,4,6315.085,2016-10-19
72364,5,8119.395,2016-10-19
72365,5,1804.31,2016-10-19
72366,5,6315.085,2016-10-19
72372,4,8119.395,2016-11-16
72373,4,1804.31,2016-11-16
72374,4,6315.085,2016-11-16
72375,4,2706.465,2016-11-16
72379,5,8119.395,2016-11-16
72380,5,1804.31,2016-11-16
72381,5,6315.085,2016-11-16
72382,5,2706.465,2016-11-16
72387,4,8119.395,2016-12-14
72388,4,1804.31,2016-12-14
72389,4,6315.085,2016-12-14
72391,4,1804.31,2016-12-14
72394,5,8119.395,2016-12-14
72395,5,1804.31,2016-12-14
72396,5,6315.085,2016-12-14
72398,5,1804.31,2016-12-14
72402,4,8119.395,2017-01-11
72403,4,1804.31,2017-01-11
72404,4,6315.085,2017-01-11
72405,4,2706.465,2017-01-11
72409,5,8119.395,2017-01-11
72410,5,1804.31,2017-01-11
72411,5,6315.085,2017-01-11
72412,5,2706.465,2017-01-11
72417,4,8119.395,2017-02-08
72418,4,1804.31,2017-02-08
72419,4,6315.085,2017-02-08
72421,4,1804.31,2017-02-08
72424,5,8119.395,2017-02-08
72425,5,1804.31,2017-02-08
72426,5,6315.085,2017-02-08
72428,5,1804.31,2017-02-08
72432,4,8119.395,2017-03-08
72433,4,1804.31,2017-03-08
72434,4,6315.085,2017-03-08
72439,5,8119.395,2017-03-08
72440,5,1804.31,2017-03-08
72441,5,6315.085,2017-03-08
72447,4,8119.395,2017-04-05
72448,4,1804.31,2017-04-05
72449,4,6315.085,2017-04-05
72454,5,8119.395,2017-04-05
72455,5,1804.31,2017-04-05
72456,5,6315.085,2017-04-05
72462,4,8119.395,2017-05-03
72463,4,1804.31,2017-05-03
72464,4,6315.085,2017-05-03
72469,5,8119.395,2017-05-03
72470,5,1804.31,2017-05-03
72471,5,6315.085,2017-05-03
72477,4,8119.395,2017-05-31
72478,4,1804.31,2017-05-31
72479,4,6315.085,2017-05-31
72480,4,2706.465,2017-05-31
72484,5,8119.395,2017-05-31
72485,5,1804.31,2017-05-31
72486,5,6315.085,2017-05-31
72487,5,2706.465,2017-05-31
72492,4,8119.395,2017-06-28
72493,4,1804.31,2017-06-28
72494,4,6315.085,2017-06-28
72496,4,1804.31,2017-06-28
72499,5,8119.395,2017-06-28
72500,5,1804.31,2017-06-28
72501,5,6315.085,2017-06-28
72503,5,1804.31,2017-06-28
72507,4,8119.395,2017-07-26
72508,4,1804.31,2017-07-26
72509,4,6315.085,2017-07-26
72514,5,8119.395,2017-07-26
72515,5,1804.31,2017-07-26
72516,5,6315.085,2017-07-26
72522,4,8119.395,2017-08-23
72523,4,1804.31,2017-08-23
72524,4,6315.085,2017-08-23
72529,5,8119.395,2017-08-23
72530,5,1804.31,2017-08-23
72531,5,6315.085,2017-08-23
72537,4,8119.395,2017-09-20
72538,4,1804.31,2017-09-20
72539,4,6315.085,2017-09-20
72544,5,8119.395,2017-09-20
72545,5,1804.31,2017-09-20
72546,5,6315.085,2017-09-20
72552,4,8119.395,2017-10-18
72553,4,1804.31,2017-10-18
72554,4,6315.085,2017-10-18
72559,5,8119.395,2017-10-18
72560,5,1804.31,2017-10-18
72561,5,6315.085,2017-10-18
72567,4,8119.395,2017-11-15
72568,4,1804.31,2017-11-15
72569,4,6315.085,2017-11-15
72574,5,8119.395,2017-11-15
72575,5,1804.31,2017-11-15
72576,5,6315.085,2017-11-15
72582,4,8119.395,2017-12-13
72583,4,1804.31,2017-12-13
72584,4,6315.085,2017-12-13
72589,5,8119.395,2017-12-13
72590,5,1804.31,2017-12-13
72591,5,6315.085,2017-12-13
72597,4,8119.395,2018-01-10
72598,4,1804.31,2018-01-10
72599,4,6315.085,2018-01-10
72604,5,8119.395,2018-01-10
72605,5,1804.31,2018-01-10
72606,5,6315.085,2018-01-10
72612,4,8119.395,2018-02-07
72613,4,1804.31,2018-02-07
72614,4,6315.085,2018-02-07
72619,5,8119.395,2018-02-07
72620,5,1804.31,2018-02-07
72621,5,6315.085,2018-02-07
72627,4,8119.395,2018-03-07
72628,4,1804.31,2018-03-07
72629,4,6315.085,2018-03-07
72634,5,8119.395,2018-03-07
72635,5,1804.31,2018-03-07
72636,5,6315.085,2018-03-07
72642,4,8119.395,2018-04-04
72643,4,1804.31,2018-04-04
72644,4,6315.085,2018-04-04
72649,5,8119.395,2018-04-04
72650,5,1804.31,2018-04-04
72651,5,6315.085,2018-04-04
72657,4,8119.395,2018-05-02
72658,4,1804.31,2018-05-02
72659,4,6315.085,2018-05-02
72664,5,8119.395,2018-05-02
72665,5,1804.31,2018-05-02
72666,5,6315.085,2018-05-02
72672,4,8119.395,2018-05-30
72673,4,1804.31,2018-05-30
72674,4,6315.085,2018-05-30
72679,5,8119.395,2018-05-30
72680,5,1804.31,2018-05-30
72681,5,6315.085,2018-05-30
72687,4,8119.395,2018-06-27
72688,4,1804.31,2018-06-27
72689,4,6315.085,2018-06-27
72690,4,2706.465,2018-06-27
72694,5,8119.395,2018-06-27
72695,5,1804.31,2018-06-27
72696,5,6315.085,2018-06-27
72697,5,2706.465,2018-06-27
72702,4,8119.395,2018-07-25
72703,4,1804.31,2018-07-25
72704,4,6315.085,2018-07-25
72709,5,8119.395,2018-07-25
72710,5,1804.31,2018-07-25
72711,5,6315.085,2018-07-25
72717,4,8119.395,2018-08-22
72718,4,1804.31,2018-08-22
72719,4,6315.085,2018-08-22
72724,5,8119.395,2018-08-22
72725,5,1804.31,2018-08-22
72726,5,6315.085,2018-08-22
72732,4,8119.395,2018-09-19
72733,4,1804.31,2018-09-19
72734,4,6315.085,2018-09-19
72737,4,1804.31,2018-09-19
72739,5,8119.395,2018-09-19
72740,5,1804.31,2018-09-19
72741,5,6315.085,2018-09-19
72744,5,1804.31,2018-09-19
72747,4,8119.395,2018-10-17
72748,4,1804.31,2018-10-17
72749,4,6315.085,2018-10-17
72754,5,8119.395,2018-10-17
72755,5,1804.31,2018-10-17
72756,5,6315.085,2018-10-17
72762,4,8119.395,2018-11-14
72763,4,1804.31,2018-11-14
72764,4,6315.085,2018-11-14
72769,5,8119.395,2018-11-14
72770,5,1804.31,2018-11-14
72771,5,6315.085,2018-11-14
72777,4,8119.395,2018-12-12
72778,4,1804.31,2018-12-12
72779,4,6315.085,2018-12-12
72784,5,8119.395,2018-12-12
72785,5,1804.31,2018-12-12
72786,5,6315.085,2018-12-12
72792,4,8119.395,2019-01-09
72793,4,1804.31,2019-01-09
72794,4,6315.085,2019-01-09
72799,5,8119.395,2019-01-09
72800,5,1804.31,2019-01-09
72801,5,6315.085,2019-01-09
72807,4,8119.395,2019-02-06
72808,4,1804.31,2019-02-06
72809,4,6315.085,2019-02-06
72814,5,8119.395,2019-02-06
72815,5,1804.31,2019-02-06
72816,5,6315.085,2019-02-06
72822,4,8119.395,2019-03-06
72823,4,1804.31,2019-03-06
72824,4,6315.085,2019-03-06
72827,4,1804.31,2019-03-06
72829,5,8119.395,2019-03-06
72830,5,1804.31,2019-03-06
72831,5,6315.085,2019-03-06
72834,5,1804.31,2019-03-06
72837,4,8119.395,2019-04-03
72838,4,1804.31,2019-04-03
72839,4,6315.085,2019-04-03
72841,4,1804.31,2019-04-03
72844,5,8119.395,2019-04-03
72845,5,1804.31,2019-04-03
72846,5,6315.085,2019-04-03
72848,5,1804.31,2019-04-03
72852,4,8119.395,2019-05-01
72853,4,1804.31,2019-05-01
72854,4,6315.085,2019-05-01
72859,5,8119.395,2019-05-01
72860,5,1804.31,2019-05-01
72861,5,6315.085,2019-05-01
72867,4,8119.395,2019-05-29
72868,4,1804.31,2019-05-29
72869,4,6315.085,2019-05-29
72874,5,8119.395,2019-05-29
72875,5,1804.31,2019-05-29
72876,5,6315.085,2019-05-29
72882,4,8119.395,2019-06-26
72883,4,1804.31,2019-06-26
72884,4,6315.085,2019-06-26
72889,5,8119.395,2019-06-26
72890,5,1804.31,2019-06-26
72891,5,6315.085,2019-06-26
72897,4,8119.395,2019-07-24
72898,4,1804.31,2019-07-24
72899,4,6315.085,2019-07-24
72904,5,8119.395,2019-07-24
72905,5,1804.31,2019-07-24
72906,5,6315.085,2019-07-24
72912,4,8119.395,2019-08-21
72913,4,1804.31,2019-08-21
72914,4,6315.085,2019-08-21
72919,5,8119.395,2019-08-21
72920,5,1804.31,2019-08-21
72921,5,6315.085,2019-08-21
72927,4,8119.395,2019-09-18
72928,4,1804.31,2019-09-18
72929,4,6315.085,2019-09-18
72932,4,1804.31,2019-09-18
72934,5,8119.395,2019-09-18
72935,5,1804.31,2019-09-18
72936,5,6315.085,2019-09-18
72939,5,1804.31,2019-09-18
72942,4,8119.395,2019-10-16
72943,4,1804.31,2019-10-16
72944,4,6315.085,2019-10-16
72945,4,2706.465,2019-10-16
72949,5,8119.395,2019-10-16
72950,5,1804.31,2019-10-16
72951,5,6315.085,2019-10-16
72952,5,2706.465,2019-10-16
72957,4,8119.395,2019-11-13
72958,4,1804.31,2019-11-13
