fund_id,Amount,fund price on
2,1.007,2017-09-25
2,1.03,2017-09-26
2,1.03,2017-09-27
2,1.079,2017-09-28
2,1.067,2017-09-29
2,1.101,2017-09-30
2,1.104,2017-10-01
2,1.116,2017-10-02
2,1.118,2017-10-03
2,1.12,2017-10-04
2,1.131,2017-10-05
2,1.151,2017-10-06
2,1.178,2017-10-07
2,1.173,2017-10-08
2,1.176,2017-10-09
2,1.157,2017-10-10
2,1.149,2017-10-11
2,1.162,2017-10-12
2,1.04,2017-10-13
2,1.067,2017-10-14
2,1.167,2017-10-15
2,1.113,2017-10-16
2,1.139,2017-10-17
2,1.089,2017-10-18
2,1.231,2017-10-19
2,1.276,2017-10-20
2,1.328,2017-10-21
2,1.341,2017-10-22
2,1.364,2017-10-23
2,1.001,2017-10-24
2,1.088,2017-10-25
2,1.149,2017-10-26
2,1.188,2017-10-27
2,1.07,2017-10-28
2,1.167,2017-10-29
2,1.167,2017-10-30
2,1.173,2017-10-31
2,1.173,2017-11-01
2,1.164,2017-11-02
2,1.162,2017-11-03
2,1.152,2017-11-04
2,1.138,2017-11-05
2,1.153,2017-11-06
2,1.153,2017-11-07
2,1.154,2017-11-08
2,1.154,2017-11-09
2,1.159,2017-11-10
2,1.166,2017-11-11
2,1.169,2017-11-12
2,1.154,2017-11-13
2,1.166,2017-11-14
2,1.175,2017-11-15
2,1.15,2017-11-16
2,1.15,2017-11-17
2,1.145,2017-11-18
2,1.16,2017-11-19
2,1.192,2017-11-20
2,1.192,2017-11-21
2,1.198,2017-11-22
2,1.198,2017-11-23
2,1.2,2017-11-24
2,1.192,2017-11-25
2,1.206,2017-11-26
2,1.212,2017-11-27
2,1.223,2017-11-28
2,1.219,2017-11-29
2,1.198,2017-11-30
2,1.185,2017-12-01
2,1.193,2017-12-02
2,1.213,2017-12-03
2,1.21,2017-12-04
2,1.213,2017-12-05
2,1.213,2017-12-06
2,1.212,2017-12-07
2,1.212,2017-12-08
2,1.212,2017-12-09
2,1.105,2017-12-10
2,1.1,2017-12-11
2,0.917,2017-12-12
2,0.912,2017-12-13
2,0.984,2017-12-14
2,0.964,2017-12-15
2,1,2017-12-16
2,1.008,2017-12-17
2,1.008,2017-12-18
2,1.008,2017-12-19
2,1.025,2017-12-20
2,1.008,2017-12-21
2,1.022,2017-12-22
2,1.04,2017-12-23
2,1.046,2017-12-24
2,1.059,2017-12-25
2,1.031,2017-12-26
2,1.031,2017-12-27
2,1.057,2017-12-28
2,1.069,2017-12-29
2,1.078,2017-12-30
2,1.104,2017-12-31
2,1.097,2018-01-01
2,1.097,2018-01-02
2,1.119,2018-01-03
2,1.116,2018-01-04
2,1.109,2018-01-05
2,1.087,2018-01-06
2,1.087,2018-01-07
2,1.087,2018-01-08
2,1.1,2018-01-09
2,1.117,2018-01-10
2,1.122,2018-01-11
2,1.109,2018-01-12
2,1.116,2018-01-13
2,1.116,2018-01-14
2,1.116,2018-01-15
2,1.106,2018-01-16
2,1.119,2018-01-17
2,1.118,2018-01-18
2,1.126,2018-01-19
2,1.134,2018-01-20
2,1.114,2018-01-21
2,1.116,2018-01-22
2,1.116,2018-01-23
2,1.114,2018-01-24
2,1.115,2018-01-25
2,1.128,2018-01-26
2,1.123,2018-01-27
2,1.113,2018-01-28
2,1.123,2018-01-29
2,1.136,2018-01-30
2,1.113,2018-01-31
2,1.114,2018-02-01
2,1.121,2018-02-02
2,1.131,2018-02-03
2,1.139,2018-02-04
2,1.129,2018-02-05
2,1.127,2018-02-06
2,1.104,2018-02-07
2,1.134,2018-02-08
2,1.143,2018-02-09
2,1.127,2018-02-10
2,1.124,2018-02-11
2,1.115,2018-02-12
2,1.131,2018-02-13
2,1.154,2018-02-14
2,1.168,2018-02-15
2,1.161,2018-02-16
2,1.161,2018-02-17
2,1.172,2018-02-18
2,1.166,2018-02-19
2,1.174,2018-02-20
2,1.181,2018-02-21
2,1.193,2018-02-22
2,1.213,2018-02-23
2,1.212,2018-02-24
2,1.199,2018-02-25
2,1.202,2018-02-26
2,1.207,2018-02-27
2,1.207,2018-02-28
2,1.203,2018-03-01
2,1.205,2018-03-02
2,1.215,2018-03-03
2,1.215,2018-03-04
2,1.228,2018-03-05
2,1.225,2018-03-06
2,1.226,2018-03-07
2,1.23,2018-03-08
2,1.233,2018-03-09
2,1.205,2018-03-10
2,1.205,2018-03-11
2,1.198,2018-03-12
2,1.223,2018-03-13
2,1.226,2018-03-14
2,1.229,2018-03-15
2,1.235,2018-03-16
2,1.238,2018-03-17
2,1.231,2018-03-18
2,1.2,2018-03-19
2,1.2,2018-03-20
2,1.216,2018-03-21
2,1.204,2018-03-22
2,1.204,2018-03-23
2,1.212,2018-03-24
2,1.23,2018-03-25
2,1.243,2018-03-26
2,1.236,2018-03-27
2,1.231,2018-03-28
2,1.232,2018-03-29
2,1.241,2018-03-30
2,1.238,2018-03-31
2,1.242,2018-04-01
2,1.267,2018-04-02
2,1.273,2018-04-03
2,1.283,2018-04-04
2,1.272,2018-04-05
2,1.272,2018-04-06
2,1.281,2018-04-07
2,1.286,2018-04-08
2,1.256,2018-04-09
2,1.264,2018-04-10
2,1.255,2018-04-11
2,1.271,2018-04-12
2,1.281,2018-04-13
2,1.289,2018-04-14
2,1.296,2018-04-15
2,1.299,2018-04-16
2,1.298,2018-04-17
2,1.307,2018-04-18
2,1.309,2018-04-19
2,1.313,2018-04-20
2,1.32,2018-04-21
2,1.318,2018-04-22
2,1.313,2018-04-23
2,1.315,2018-04-24
2,1.318,2018-04-25
2,1.319,2018-04-26
2,1.316,2018-04-27
2,1.321,2018-04-28
2,1.322,2018-04-29
2,1.326,2018-04-30
2,1.334,2018-05-01
2,1.333,2018-05-02
2,1.337,2018-05-03
2,1.336,2018-05-04
2,1.344,2018-05-05
2,1.341,2018-05-06
2,1.357,2018-05-07
2,1.36,2018-05-08
2,1.344,2018-05-09
2,1.344,2018-05-10
2,1.33,2018-05-11
2,1.345,2018-05-12
2,1.322,2018-05-13
2,1.322,2018-05-14
2,1.315,2018-05-15
2,1.325,2018-05-16
2,1.352,2018-05-17
2,1.352,2018-05-18
2,1.356,2018-05-19
2,1.367,2018-05-20
2,1.395,2018-05-21
2,1.393,2018-05-22
2,1.38,2018-05-23
2,1.369,2018-05-24
2,1.373,2018-05-25
2,1.395,2018-05-26
2,1.395,2018-05-27
2,1.395,2018-05-28
2,1.374,2018-05-29
2,1.364,2018-05-30
2,1.109,2018-05-31
2,1.148,2018-06-01
2,1.177,2018-06-02
2,1.177,2018-06-03
2,1.223,2018-06-04
2,1.207,2018-06-05
2,1.204,2018-06-06
2,0.922,2018-06-07
2,0.922,2018-06-08
2,1.028,2018-06-09
2,1.117,2018-06-10
2,1.115,2018-06-11
2,1.106,2018-06-12
2,1.098,2018-06-13
2,1.129,2018-06-14
2,1.139,2018-06-15
2,1.139,2018-06-16
2,1.095,2018-06-17
2,1.161,2018-06-18
2,1.212,2018-06-19
2,1.203,2018-06-20
2,1.206,2018-06-21
2,1.224,2018-06-22
2,1.235,2018-06-23
2,1.231,2018-06-24
2,1.219,2018-06-25
2,1.201,2018-06-26
2,1.236,2018-06-27
2,1.23,2018-06-28
2,1.278,2018-06-29
2,1.281,2018-06-30
2,1.245,2018-07-01
2,1.262,2018-07-02
2,1.279,2018-07-03
2,1.307,2018-07-04
2,1.317,2018-07-05
2,1.304,2018-07-06
2,1.341,2018-07-07
2,1.353,2018-07-08
2,1.356,2018-07-09
2,1.336,2018-07-10
2,1.341,2018-07-11
2,1.324,2018-07-12
2,1.329,2018-07-13
2,1.397,2018-07-14
2,1.4,2018-07-15
2,1.393,2018-07-16
2,1.391,2018-07-17
2,1.38,2018-07-18
2,1.381,2018-07-19
2,1.396,2018-07-20
2,1.37,2018-07-21
2,1.084,2018-07-22
2,1.28,2018-07-23
2,1.356,2018-07-24
2,1.395,2018-07-25
2,1.185,2018-07-26
2,1.118,2018-07-27
2,1.13,2018-07-28
2,1.173,2018-07-29
2,1.185,2018-07-30
2,1.183,2018-07-31
2,1.228,2018-08-01
2,1.231,2018-08-02
2,1.228,2018-08-03
2,1.238,2018-08-04
2,1.256,2018-08-05
2,1.264,2018-08-06
2,1.279,2018-08-07
2,1.293,2018-08-08
2,1.293,2018-08-09
2,1.308,2018-08-10
2,1.341,2018-08-11
2,1.353,2018-08-12
2,1.393,2018-08-13
2,1.38,2018-08-14
2,1.368,2018-08-15
2,1.394,2018-08-16
2,1.399,2018-08-17
2,1.374,2018-08-18
2,1.372,2018-08-19
2,1.15,2018-08-20
2,1.097,2018-08-21
2,1.038,2018-08-22
2,1.132,2018-08-23
2,1.122,2018-08-24
2,1.108,2018-08-25
2,1.117,2018-08-26
2,1.146,2018-08-27
2,1.143,2018-08-28
2,1.2,2018-08-29
2,1.232,2018-08-30
2,1.323,2018-08-31
2,1.344,2018-09-01
2,1.314,2018-09-02
2,1.325,2018-09-03
2,1.346,2018-09-04
2,1.393,2018-09-05
2,1.39,2018-09-06
2,1.106,2018-09-07
2,1.344,2018-09-08
2,1.128,2018-09-09
2,1.274,2018-09-10
2,1.146,2018-09-11
2,1.17,2018-09-12
2,1.177,2018-09-13
2,1.174,2018-09-14
2,1.144,2018-09-15
2,1.173,2018-09-16
2,1.064,2018-09-17
2,1.117,2018-09-18
2,1.141,2018-09-19
2,1.118,2018-09-20
2,1.177,2018-09-21
2,1.138,2018-09-22
2,1.132,2018-09-23
2,1.154,2018-09-24
2,1.165,2018-09-25
2,1.203,2018-09-26
2,1.212,2018-09-27
2,1.1,2018-09-28
2,1.1,2018-09-29
2,1.039,2018-09-30
2,0.985,2018-10-01
2,1.025,2018-10-02
2,1.031,2018-10-03
2,1.022,2018-10-04
2,1.041,2018-10-05
2,1.102,2018-10-06
2,1.122,2018-10-07
2,1.13,2018-10-08
2,1.117,2018-10-09
2,1.139,2018-10-10
2,1.157,2018-10-11
2,1.193,2018-10-12
2,1.212,2018-10-13
2,1.205,2018-10-14
2,1.205,2018-10-15
2,1.218,2018-10-16
2,1.242,2018-10-17
2,1.228,2018-10-18
2,1.227,2018-10-19
2,1.235,2018-10-20
2,1.231,2018-10-21
2,1.207,2018-10-22
2,1.21,2018-10-23
2,1.23,2018-10-24
2,1.221,2018-10-25
2,1.232,2018-10-26
2,1.273,2018-10-27
2,1.286,2018-10-28
2,1.273,2018-10-29
2,1.262,2018-10-30
2,1.276,2018-10-31
2,1.284,2018-11-01
2,1.279,2018-11-02
2,1.307,2018-11-03
2,1.317,2018-11-04
2,1.309,2018-11-05
2,1.326,2018-11-06
2,1.326,2018-11-07
2,1.328,2018-11-08
2,1.344,2018-11-09
2,1.34,2018-11-10
2,1.334,2018-11-11
2,1.345,2018-11-12
2,1.326,2018-11-13
2,1.337,2018-11-14
2,1.356,2018-11-15
2,1.393,2018-11-16
2,1.387,2018-11-17
2,1.368,2018-11-18
2,1.363,2018-11-19
2,1.4,2018-11-20
2,1.385,2018-11-21
2,1.12,2018-11-22
2,0.984,2018-11-23
2,1.023,2018-11-24
2,1.117,2018-11-25
2,1.098,2018-11-26
2,1.106,2018-11-27
2,1.13,2018-11-28
2,1.13,2018-11-29
2,1.235,2018-11-30
2,1.278,2018-12-01
2,1.256,2018-12-02
2,1.321,2018-12-03
2,1.341,2018-12-04
2,1.349,2018-12-05
2,1.353,2018-12-06
2,1.356,2018-12-07
2,1.343,2018-12-08
2,1.38,2018-12-09
2,1.367,2018-12-10
2,1.393,2018-12-11
2,1.383,2018-12-12
2,1.321,2018-12-13
2,0.991,2018-12-14
2,1.102,2018-12-15
2,1.201,2018-12-16
2,1.235,2018-12-17
2,1.235,2018-12-18
2,1.208,2018-12-19
2,1.286,2018-12-20
2,1.324,2018-12-21
2,1.328,2018-12-22
2,1.337,2018-12-23
2,1.399,2018-12-24
2,1.374,2018-12-25
2,1.215,2018-12-26
2,1.068,2018-12-27
2,1.115,2018-12-28
2,1.276,2018-12-29
2,1.329,2018-12-30
2,1.391,2018-12-31
2,0.956,2019-01-01
2,1.111,2019-01-02
2,1.205,2019-01-03
2,1.204,2019-01-04
2,1.116,2019-01-05
2,1.134,2019-01-06
2,1.345,2019-01-07
2,1.377,2019-01-08
2,1.168,2019-01-09
2,1.153,2019-01-10
2,1.352,2019-01-11
2,1.371,2019-01-12
2,1.15,2019-01-13
2,1.15,2019-01-14
2,1.164,2019-01-15
2,1.202,2019-01-16
2,0.956,2019-01-17
2,1.116,2019-01-18
2,1.118,2019-01-19
2,1.115,2019-01-20
2,1.144,2019-01-21
2,1.173,2019-01-22
2,1.185,2019-01-23
2,1.201,2019-01-24
2,1.22,2019-01-25
2,1.277,2019-01-26
2,1.286,2019-01-27
2,1.27,2019-01-28
2,1.256,2019-01-29
2,1.267,2019-01-30
2,1.298,2019-01-31
2,1.297,2019-02-01
2,1.314,2019-02-02
2,1.339,2019-02-03
2,1.345,2019-02-04
2,1.343,2019-02-05
2,1.322,2019-02-06
2,1.368,2019-02-07
2,1.385,2019-02-08
2,1.155,2019-02-09
2,1.163,2019-02-10
2,1.213,2019-02-11
2,0.99,2019-02-12
2,1.068,2019-02-13
2,1.116,2019-02-14
2,1.168,2019-02-15
2,1.317,2019-02-16
2,1.341,2019-02-17
2,1.393,2019-02-18
2,1.37,2019-02-19
2,1.165,2019-02-20
2,1.136,2019-02-21
2,1.322,2019-02-22
2,1.133,2019-02-23
2,1.317,2019-02-24
2,1.068,2019-02-25
2,0.99,2019-02-26
2,1.113,2019-02-27
2,1.089,2019-02-28
2,1.117,2019-03-01
2,1.228,2019-03-02
2,1.226,2019-03-03
2,1.24,2019-03-04
2,1.204,2019-03-05
2,1.278,2019-03-06
2,1.345,2019-03-07
2,1.397,2019-03-08
2,1.356,2019-03-09
2,1.381,2019-03-10
2,1.174,2019-03-11
2,1.195,2019-03-12
2,1.038,2019-03-13
2,1.129,2019-03-14
2,1.226,2019-03-15
2,1.335,2019-03-16
2,1.279,2019-03-17
2,1.339,2019-03-18
2,1.113,2019-03-19
2,1.399,2019-03-20
2,1.383,2019-03-21
2,0.989,2019-03-22
2,1.218,2019-03-23
2,1.396,2019-03-24
2,1.203,2019-03-25
2,1.23,2019-03-26
2,1.328,2019-03-27
2,1.113,2019-03-28
2,1.113,2019-03-29
2,1.107,2019-03-30
2,1.102,2019-03-31
2,1.096,2019-04-01
2,1.091,2019-04-02
2,1.085,2019-04-03
2,1.080,2019-04-04
2,1.075,2019-04-05
2,1.069,2019-04-06
2,1.064,2019-04-07
2,1.059,2019-04-08
2,1.053,2019-04-09
2,1.048,2019-04-10
2,1.043,2019-04-11
2,1.038,2019-04-12
2,1.032,2019-04-13
2,1.027,2019-04-14
2,1.022,2019-04-15
2,1.017,2019-04-16
2,1.012,2019-04-17
2,1.007,2019-04-18
2,1.002,2019-04-19
2,0.997,2019-04-20
2,0.992,2019-04-21
2,0.987,2019-04-22
2,0.982,2019-04-23
2,0.977,2019-04-24
2,0.972,2019-04-25
2,0.967,2019-04-26
2,0.962,2019-04-27
2,0.958,2019-04-28
2,0.953,2019-04-29
2,0.948,2019-04-30
2,0.948,2019-05-01
2,0.948,2019-05-02
2,0.948,2019-05-03
2,0.948,2019-05-04
2,0.949,2019-05-05
2,0.949,2019-05-06
2,0.949,2019-05-07
2,0.949,2019-05-08
2,0.949,2019-05-09
2,0.949,2019-05-10
2,0.949,2019-05-11
2,0.949,2019-05-12
2,0.949,2019-05-13
2,0.949,2019-05-14
2,0.949,2019-05-15
2,0.950,2019-05-16
2,0.950,2019-05-17
2,0.950,2019-05-18
2,0.950,2019-05-19
2,0.950,2019-05-20
2,0.950,2019-05-21
2,0.950,2019-05-22
2,0.950,2019-05-23
2,0.950,2019-05-24
2,0.950,2019-05-25
2,0.951,2019-05-26
2,0.951,2019-05-27
2,0.951,2019-05-28
2,0.951,2019-05-29
2,0.951,2019-05-30
2,0.951,2019-05-31
2,0.951,2019-06-01
2,0.951,2019-06-02
2,0.951,2019-06-03
2,0.951,2019-06-04
2,0.951,2019-06-05
2,0.952,2019-06-06
2,0.952,2019-06-07
2,0.952,2019-06-08
2,0.952,2019-06-09
2,0.952,2019-06-10
2,0.952,2019-06-11
2,0.952,2019-06-12
2,0.952,2019-06-13
2,0.952,2019-06-14
2,0.952,2019-06-15
2,0.953,2019-06-16
2,0.953,2019-06-17
2,0.953,2019-06-18
2,0.953,2019-06-19
2,0.953,2019-06-20
2,0.953,2019-06-21
2,0.953,2019-06-22
2,0.953,2019-06-23
2,0.953,2019-06-24
2,0.953,2019-06-25
2,0.953,2019-06-26
2,0.954,2019-06-27
2,0.954,2019-06-28
2,0.954,2019-06-29
2,0.954,2019-06-30
2,0.954,2019-07-01
2,0.954,2019-07-02
2,0.954,2019-07-03
2,0.954,2019-07-04
2,0.954,2019-07-05
2,0.954,2019-07-06
2,0.955,2019-07-07
2,0.955,2019-07-08
2,0.955,2019-07-09
2,0.955,2019-07-10
2,0.955,2019-07-11
2,0.955,2019-07-12
2,0.955,2019-07-13
2,0.955,2019-07-14
2,0.955,2019-07-15
2,0.955,2019-07-16
2,0.955,2019-07-17
2,0.956,2019-07-18
2,0.956,2019-07-19
2,0.956,2019-07-20
2,0.956,2019-07-21
2,0.956,2019-07-22
2,0.956,2019-07-23
2,0.956,2019-07-24
2,0.956,2019-07-25
2,0.956,2019-07-26
2,0.956,2019-07-27
2,0.957,2019-07-28
2,0.957,2019-07-29
2,0.957,2019-07-30
2,0.957,2019-07-31
2,0.957,2019-08-01
2,0.957,2019-08-02
2,0.957,2019-08-03
2,0.957,2019-08-04
2,0.957,2019-08-05
2,0.957,2019-08-06
2,0.957,2019-08-07
2,0.958,2019-08-08
2,0.958,2019-08-09
2,0.958,2019-08-10
2,0.958,2019-08-11
2,0.958,2019-08-12
2,0.958,2019-08-13
2,0.958,2019-08-14
2,0.958,2019-08-15
2,0.958,2019-08-16
2,0.958,2019-08-17
2,0.959,2019-08-18
2,0.959,2019-08-19
2,0.959,2019-08-20
2,0.959,2019-08-21
2,0.959,2019-08-22
2,0.959,2019-08-23
2,0.959,2019-08-24
2,0.959,2019-08-25
2,0.959,2019-08-26
2,0.959,2019-08-27
2,0.960,2019-08-28
2,0.960,2019-08-29
2,0.960,2019-08-30
2,0.960,2019-08-31
2,0.960,2019-09-01
2,0.960,2019-09-02
2,0.960,2019-09-03
2,0.960,2019-09-04
2,0.960,2019-09-05
2,0.960,2019-09-06
2,0.960,2019-09-07
2,0.961,2019-09-08
2,0.961,2019-09-09
2,0.961,2019-09-10
2,0.961,2019-09-11
2,0.961,2019-09-12
2,0.961,2019-09-13
2,0.961,2019-09-14
2,0.961,2019-09-15
2,0.961,2019-09-16
2,0.961,2019-09-17
2,0.962,2019-09-18
2,0.962,2019-09-19
2,0.962,2019-09-20
2,0.962,2019-09-21
2,0.962,2019-09-22
2,0.962,2019-09-23
2,0.962,2019-09-24
2,0.962,2019-09-25
2,0.962,2019-09-26
2,0.962,2019-09-27
2,0.962,2019-09-28
2,0.963,2019-09-29
2,0.963,2019-09-30
2,0.963,2019-10-01
2,0.963,2019-10-02
2,0.963,2019-10-03
2,0.963,2019-10-04
2,0.963,2019-10-05
2,0.963,2019-10-06
2,0.963,2019-10-07
2,0.963,2019-10-08
2,0.964,2019-10-09
2,0.964,2019-10-10
2,0.964,2019-10-11
2,0.964,2019-10-12
2,0.964,2019-10-13
2,0.964,2019-10-14
2,0.964,2019-10-15
2,0.964,2019-10-16
2,0.964,2019-10-17
2,0.964,2019-10-18
2,0.965,2019-10-19
2,0.965,2019-10-20
2,0.965,2019-10-21
2,0.965,2019-10-22
2,0.965,2019-10-23
2,0.965,2019-10-24
2,0.965,2019-10-25
2,0.965,2019-10-26
2,0.965,2019-10-27
2,0.965,2019-10-28
2,0.965,2019-10-29
2,0.966,2019-10-30
2,0.966,2019-10-31
2,0.966,2019-11-01
2,0.966,2019-11-02
2,0.966,2019-11-03
2,0.966,2019-11-04
2,0.966,2019-11-05
2,0.966,2019-11-06
2,0.966,2019-11-07
2,0.966,2019-11-08
2,0.967,2019-11-09
2,0.967,2019-11-10
2,0.967,2019-11-11
2,0.967,2019-11-12
2,0.967,2019-11-13
2,0.967,2019-11-14
2,0.967,2019-11-15
2,0.967,2019-11-16
2,0.967,2019-11-17
2,0.967,2019-11-18
2,0.967,2019-11-19
2,0.968,2019-11-20
2,0.968,2019-11-21
2,0.968,2019-11-22
2,0.968,2019-11-23
2,0.968,2019-11-24
2,0.968,2019-11-25
2,0.968,2019-11-26
2,0.968,2019-11-27
2,0.968,2019-11-28
2,0.968,2019-11-29
2,0.969,2019-11-30
2,0.969,2019-12-01
2,0.969,2019-12-02
2,0.969,2019-12-03
2,0.969,2019-12-04
2,0.969,2019-12-05
2,0.969,2019-12-06
2,0.969,2019-12-07
2,0.969,2019-12-08
2,0.969,2019-12-09
2,0.970,2019-12-10
2,0.970,2019-12-11
2,0.970,2019-12-12
2,0.970,2019-12-13
2,0.970,2019-12-14
2,0.970,2019-12-15
2,0.970,2019-12-16
2,0.970,2019-12-17
2,0.970,2019-12-18
2,0.970,2019-12-19
2,0.971,2019-12-20
2,0.971,2019-12-21
2,0.971,2019-12-22
2,0.971,2019-12-23
2,0.971,2019-12-24
2,0.971,2019-12-25
2,0.971,2019-12-26
2,0.971,2019-12-27
2,0.971,2019-12-28
2,0.971,2019-12-29
2,0.971,2019-12-30
2,0.972,2019-12-31
2,0.972,2020-01-01
2,0.972,2020-01-02
2,0.972,2020-01-03
2,0.972,2020-01-04
2,0.972,2020-01-05
2,0.972,2020-01-06
2,0.972,2020-01-07
2,0.972,2020-01-08
2,0.972,2020-01-09
2,0.973,2020-01-10
2,0.973,2020-01-11
2,0.973,2020-01-12
2,0.973,2020-01-13
2,0.973,2020-01-14
2,0.973,2020-01-15
2,0.973,2020-01-16
2,0.974,2020-01-17
2,0.975,2020-01-18
2,0.976,2020-01-19
2,0.977,2020-01-20
2,0.978,2020-01-21
2,0.979,2020-01-22
2,0.980,2020-01-23
2,0.981,2020-01-24
2,0.982,2020-01-25
2,0.983,2020-01-26
2,0.984,2020-01-27
2,0.985,2020-01-28
2,0.986,2020-01-29
2,0.987,2020-01-30
2,0.988,2020-01-31
2,0.989,2020-02-01
2,0.990,2020-02-02
2,0.991,2020-02-03
2,0.992,2020-02-04
2,0.993,2020-02-05
2,0.994,2020-02-06
2,0.995,2020-02-07
2,0.996,2020-02-08
2,0.997,2020-02-10
2,0.998,2020-02-12
2,0.999,2020-02-13
2,1.000,2020-02-14
2,1.001,2020-02-15
2,1.002,2020-02-16
2,1.003,2020-02-17
2,1.004,2020-02-18
2,1.005,2020-02-19
2,1.006,2020-02-21
2,1.007,2020-02-22
2,1.008,2020-02-24
2,1.009,2020-02-25
2,1.010,2020-02-28
3,1.032,2015-06-01
3,1.025,2015-06-15
3,0.89,2015-06-23
3,1.01,2015-06-25
3,1.04,2015-06-29
3,1.017,2015-07-02
3,0.88,2015-07-07
3,1.017,2015-07-09
3,1.027,2015-07-13
3,1.017,2015-07-16
3,0.872,2015-07-21
3,1.017,2015-07-23
3,1.021,2015-07-27
3,1.017,2015-07-30
3,0.868,2015-08-04
3,1.02,2015-08-06
3,1.025,2015-08-10
3,1.022,2015-08-13
3,0.863,2015-08-18
3,1.015,2015-08-20
3,1.025,2015-08-24
3,1.011,2015-08-27
3,0.863,2015-09-01
3,1.011,2015-09-03
3,1.003,2015-09-07
3,1.011,2015-09-10
3,0.863,2015-09-15
3,1.011,2015-09-17
3,1.013,2015-09-21
3,1.006,2015-09-24
3,0.874,2015-09-29
3,1.004,2015-10-01
3,1,2015-10-05
3,1.001,2015-10-08
3,0.874,2015-10-13
3,1.001,2015-10-14
3,1.01,2015-10-15
3,1.004,2015-10-19
3,1.01,2015-10-22
3,0.885,2015-10-27
3,1.006,2015-10-28
3,1.01,2015-10-29
3,1.009,2015-11-02
3,1.01,2015-11-05
3,0.888,2015-11-10
3,1.012,2015-11-11
3,0.99,2015-11-12
3,1.009,2015-11-16
3,0.981,2015-11-19
3,0.891,2015-11-24
3,1.012,2015-11-25
3,0.985,2015-11-26
3,1.009,2015-11-30
3,0.982,2015-12-03
3,0.891,2015-12-08
3,1.012,2015-12-09
3,0.982,2015-12-10
3,1.009,2015-12-14
3,0.982,2015-12-17
3,0.891,2015-12-22
3,1.014,2015-12-23
3,0.977,2015-12-24
3,1.004,2015-12-28
3,0.98,2015-12-31
3,0.88,2016-01-05
3,0.999,2016-01-06
3,0.981,2016-01-07
3,0.996,2016-01-11
3,0.996,2016-01-14
3,0.893,2016-01-19
3,0.995,2016-01-20
3,1.004,2016-01-21
3,1.019,2016-01-25
3,1.004,2016-01-28
3,0.876,2016-02-02
3,0.996,2016-02-03
3,1.004,2016-02-04
3,1.013,2016-02-08
3,0.992,2016-02-11
3,0.881,2016-02-16
3,1.002,2016-02-17
3,1.009,2016-02-18
3,1.02,2016-02-22
3,1.002,2016-02-25
3,0.839,2016-02-28
3,0.872,2016-03-01
3,1.002,2016-03-02
3,0.984,2016-03-03
3,1.02,2016-03-07
3,0.997,2016-03-10
3,0.837,2016-03-13
3,0.872,2016-03-15
3,1.002,2016-03-16
3,0.997,2016-03-17
3,1.02,2016-03-21
3,0.997,2016-03-24
3,0.837,2016-03-27
3,0.872,2016-03-29
3,1.001,2016-03-30
3,0.997,2016-03-31
3,1.02,2016-04-04
3,0.997,2016-04-07
3,0.837,2016-04-10
3,0.867,2016-04-12
3,1.002,2016-04-13
3,0.977,2016-04-14
3,1.012,2016-04-18
3,0.989,2016-04-21
3,0.88,2016-04-24
3,0.867,2016-04-26
3,1.007,2016-04-27
3,0.98,2016-04-28
3,0.969,2016-05-01
3,1.011,2016-05-02
3,0.98,2016-05-05
3,0.89,2016-05-08
3,0.871,2016-05-10
3,1.011,2016-05-11
3,0.98,2016-05-12
3,1.021,2016-05-16
3,0.971,2016-05-19
3,0.901,2016-05-22
3,0.852,2016-05-24
3,1.009,2016-05-25
3,0.98,2016-05-26
3,0.956,2016-05-29
3,1.017,2016-05-30
3,0.995,2016-06-02
3,0.903,2016-06-05
3,0.849,2016-06-07
3,1.009,2016-06-08
3,0.997,2016-06-09
3,1.017,2016-06-13
3,1.005,2016-06-16
3,0.898,2016-06-19
3,0.849,2016-06-21
3,1.009,2016-06-22
3,1.005,2016-06-23
3,0.956,2016-06-26
3,1.017,2016-06-27
3,1.005,2016-06-30
3,1.027,2016-07-01
3,1.05,2016-07-02
3,0.898,2016-07-03
3,0.849,2016-07-05
3,1.009,2016-07-06
3,1.004,2016-07-07
3,1.01,2016-07-11
3,1.01,2016-07-14
3,1.027,2016-07-15
3,1.053,2016-07-16
3,0.898,2016-07-17
3,0.842,2016-07-19
3,1.02,2016-07-20
3,1.003,2016-07-21
3,0.956,2016-07-24
3,1.01,2016-07-25
3,1.014,2016-07-28
3,1.024,2016-07-29
3,1.053,2016-07-30
3,0.912,2016-07-31
3,0.859,2016-08-02
3,1.011,2016-08-03
3,0.999,2016-08-04
3,1.071,2016-08-07
3,0.997,2016-08-08
3,0.999,2016-08-11
3,1.032,2016-08-12
3,1.053,2016-08-13
3,0.903,2016-08-14
3,0.867,2016-08-16
3,1.018,2016-08-17
3,0.999,2016-08-18
3,0.955,2016-08-21
3,1.023,2016-08-22
3,1.007,2016-08-25
3,1.03,2016-08-26
3,0.945,2016-08-27
3,0.912,2016-08-28
3,0.845,2016-08-30
3,1.029,2016-08-31
3,1.017,2016-09-01
3,1.073,2016-09-04
3,1.032,2016-09-05
3,1.019,2016-09-08
3,1.03,2016-09-09
3,1.042,2016-09-10
3,0.901,2016-09-11
3,0.857,2016-09-13
3,1.029,2016-09-14
3,1.019,2016-09-15
3,0.96,2016-09-18
3,1.032,2016-09-19
3,1.02,2016-09-22
3,1.032,2016-09-23
